phone_number,pmt,uid,weight,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,cont15,cont16,cont17,cont18,cont19,milieu,region,prefecture,canton,voter_region,voter_prefecture,voter_canton,formal_occupation,occupation_poverty,responded,draw_probability,response_probability
DX1YMZBJFI5BO7N,3300.826323871915,252,1.308645876468544,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,group1,group0,group6,group4,group0,group6,group2,group2,group4,group1,0.6550572073282764,0.5605939609844552,2.7448053531139927,5.151858294207406,1.6105587239351769,3.233747910462746,2.962817192522616,5.435067611468971,2.304135549623807,4.22223604563206,0.54491169955923,1.964296310572323,3.188746487087423,1.0607001441618635,5.496801621540415,4.621819648854994,7.126723551117134,7.467794805968052,1.1713114655369494,2.387313531132288,urban,MARITIME,AGOE-NYIVE,376.0,KARA,TONE,381.0,0.0,5.0,1,0.9624240751793987,0.748404394243179
M0136PAJ2CQ9VRB,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3636887254197698,0.7392638894001659
GV8VIW32C27JP2I,5238.588851554936,254,1.6491625686938391,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,group2,group0,group2,group0,group0,group6,group4,group1,group2,group0,0.04108795103328522,0.25226644218863603,0.8604350110857384,5.993967823940289,0.5190240001303383,6.236464791299244,5.427381177382596,8.506200963815067,0.15038505726493212,1.5747498107906621,0.5211665016261859,1.5689924195083893,2.1469366979434157,4.769943843104972,0.5207234950801354,4.5027626374699095,4.151597052840061,3.772744859552655,1.315498957017442,7.559945703338636,rural,PLATEAUX,HAHO,305.0,CENTRALE,HAHO,27.0,1.0,1.0,1,0.8886514081345019,0.276233945811173
5Q6TB2G27KM4WUL,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20031879052302104,0.7800656995063929
9VR1GI3QK4Z7A3O,5701.950137413902,256,4.811442556830354,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,group7,group1,group1,group5,group2,group3,group5,group7,group4,group0,0.36982957558069696,0.8114218516810755,2.5363824556181633,4.409540164842898,2.849785771284109,0.41978864223808543,4.039889116260511,8.873394078720846,1.3945114397085931,3.1253645757589226,0.3287887930641249,0.09007760948946442,0.7932364285800719,5.780276340215627,5.639472721230763,5.739494557615275,6.219038256870694,5.331603798223449,3.8057768533606007,4.37042748106718,rural,SAVANES,BLITTA,198.0,KARA,BLITTA,248.0,0.0,10.0,1,0.030852576745306726,0.5710252697503522
ATYJGN9DEDZOPBV,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5988509035765425,0.06994599180010663
C5VQJSLVBHYVS0A,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2730531818747831,0.7363626759063405
JXUJFKL657NVUEU,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.509110659819328,0.8827515603347619
P7JMTH6BP0U26WC,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7171205499833189,0.945121367934317
OUKQQV9A39YJ2M7,6089.003058305633,261,3.3997701637286797,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,group5,group3,group6,group1,group0,group0,group0,group0,group0,group2,0.9435790831479098,0.4684821811209072,5.34581346857027,7.1251106499972146,1.822408856437674,3.205636223157465,2.8233864504675754,6.313296448631089,0.07190738102573169,0.5823800396251921,0.4544095561769197,2.545653820023546,4.455069276191821,3.416734665127427,0.8033571859555577,0.3559548870556686,1.1011559301824922,1.595170782036723,0.7129901167934238,0.11886466412173213,urban,PLATEAUX,EST-MONO,331.0,SAVANES,AGOE-NYIVE,218.0,0.0,7.0,1,0.5062009995411199,0.24807871532571713
UJMN2PJDS6NPNG8,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19472036345013521,0.8315127771867568
GT8Q9ILSP6OLY89,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6940083791678682,0.8722779956531542
NC4ABF7UBQHURRP,3270.1337634387614,264,2.9413550375715696,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,group7,group4,group4,group3,group2,group5,group0,group1,group0,group2,0.20293491574365563,0.8685447928153115,2.8729593859517912,1.1909781683723528,2.631720809712533,7.952446197347752,3.8329998598059243,6.366658055142482,1.0943595253557052,3.273873521494302,1.1207296774673476,2.1585050760783084,1.9126642395764804,3.3837160802438593,3.9806429527682283,3.5530861287788333,6.0734688874203115,2.093766395696014,2.110838322298077,6.741857109974945,urban,PLATEAUX,MOYEN-MONO,210.0,KARA,VO,46.0,1.0,5.0,1,0.9607764523147048,0.7698489926913435
PIATZC7IOUPP7YL,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.03806024374626038,0.714097707323627
IBE9CXBTSQLET3G,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8354576647590832,0.823587446366645
L8WC8GWG82WBNHB,3129.2873494096457,267,1.677229375715812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,group0,group3,group1,group1,group0,group1,group2,group5,group4,group2,0.6039545636144599,0.8911935366897873,5.464531937422679,6.784766777832564,1.0818440428948417,0.4765893427240241,2.9282084517858418,4.0765475651547245,1.9426702215130778,1.0384899574947677,1.7872114836821265,0.7155416192351117,4.406767564396261,6.133944898194934,3.5933658295959177,0.9228482569402638,7.061411827167213,8.009172149165549,2.51924212721647,0.6776713071635374,urban,KARA,BASSAR,167.0,SAVANES,KPENDJAL,199.0,0.0,4.0,1,0.6800680041469539,0.5401270924139212
QUBC610WH0FTGYB,7859.638891104394,268,3.7055088936886,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,group2,group3,group2,group7,group1,group2,group4,group8,group0,group1,0.4395967116555276,0.4316904401677599,5.931203843360221,4.373186862852869,3.2294614492963998,3.031178132718972,2.672990066531062,5.155103897561011,2.54413238841073,2.6385101380777765,1.0419360906856159,1.6693519761693736,1.684168273251872,0.8241829930586144,0.6740423024776039,7.490487166905616,0.26285621914426827,0.6686382865164598,0.6414283844941071,7.068290625605446,rural,PLATEAUX,EST-MONO,160.0,CENTRALE,OTI-SUD,319.0,0.0,3.0,1,0.9424407002231584,0.8066770047652799
BSXNZM6YG8SR61E,2938.07456237488,269,2.896025617286435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,group1,group4,group2,group6,group1,group3,group0,group3,group3,group0,0.5019973544642731,0.4460974337879958,5.717625172273571,4.80861815252839,2.0043607981560436,2.047717972442301,5.111169795823978,1.0658671230941876,2.416072591595335,2.4913898096220732,0.8506821625779506,1.576667179159183,1.0670218905637152,1.2265119585411197,7.869038116269057,3.5969394096396243,7.838951266787715,8.637028432625343,1.6922816033630776,7.300551123266957,rural,MARITIME,DOUFELGOU,153.0,MARITIME,KERAN,15.0,0.0,4.0,1,0.46187704554396614,0.7749963052890249
EXD9JP4AN9L1D4G,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9554749824099622,0.39689364800572335
RO26Q6X3CWCF97S,4703.2048815498365,271,4.7784230526577085,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,group6,group4,group0,group6,group0,group3,group1,group5,group0,group1,0.9062267640170937,0.6550628665154027,5.807506772275008,5.770881054150468,1.353305445125681,7.830627525264717,1.2704136672238293,2.070290356334394,0.15018332909809218,0.1255284994682898,1.3980751783613885,0.23919861977982015,1.7558430552483824,7.050687101964813,6.3769959129789955,2.6600866714696583,4.74218119649147,1.3452440415590283,1.6385841249235633,3.2386725818339057,urban,KARA,OGOU,173.0,KARA,TANDJOARE,31.0,0.0,7.0,1,0.7368801276574908,0.4376113186525623
FI83JQJ9FTK7W0R,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1968850624237546,0.606923223884976
ISXQWJYOYK95DR5,5681.47380529709,273,4.005461077789448,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,group4,group0,group8,group3,group0,group3,group0,group4,group1,group1,0.36611693860544525,0.0663347263261106,3.4917742949669712,5.201848489411514,1.1558500149502566,7.554881286984522,5.125986858256167,1.4636692741717119,0.7914835658553553,1.068012149808617,1.725005596911699,0.559848150265965,0.8289152237551017,2.3548494885746525,2.5459494166260317,7.369608096911072,6.230425418648692,3.8321533772025367,3.0465530517536155,5.53836404616216,rural,KARA,KPENDJAL,333.0,KARA,AGOE-NYIVE,313.0,0.0,6.0,1,0.016295505045061276,0.0032438077174314905
3LPUSC9MW8YSRWC,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3576237562220361,0.9350325239076913
6GQR0LEI4Y55TGS,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7313853284420156,0.7396275520764884
SLTFF83D4JY0D4T,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2890666410219176,0.6894040276494923
64O9PWPNA1N4WWR,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9171969949759583,0.10171245166688359
7FXJOUK8AWWCKLN,5691.152019689388,278,2.8144883402368475,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,group6,group1,group7,group3,group0,group6,group1,group3,group1,group1,0.40725667950178346,0.6987412531828747,5.09345300883383,4.706485327670162,0.4184735644840534,2.535943921148472,2.8854392013143566,6.052214370753151,0.289021797974802,4.355674938912735,1.243028935372441,1.8679814094524974,1.5721419404443209,6.554678704063095,4.762721238953443,1.9508202661193756,1.7878156184608045,7.1296250103195895,0.03930462799786261,0.7492343149558334,rural,CENTRALE,DANYI,182.0,KARA,LACS,148.0,1.0,3.0,1,0.0825322442840587,0.26571981715098725
53K8J80JIKSTZA0,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29436063905919896,0.20046693114850622
X375FYBKPUSXTTA,4162.2156368099795,280,4.014966397484841,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,group5,group5,group2,group0,group1,group4,group1,group1,group3,group1,0.6012667232097435,0.10513738036572884,4.955290402523979,6.530047824200107,0.4280526105057181,0.6608647185485568,0.8150153294368008,3.2087478182286846,0.3901993678048824,4.555744946833272,1.6543602901389087,0.1923008512833716,1.211523843301352,6.696041659897448,4.256934975589769,7.67567864229498,5.39201462396407,1.8364783520868928,0.8237470808587755,7.363083698311944,urban,SAVANES,OTI,106.0,SAVANES,TANDJOARE,79.0,0.0,10.0,1,0.6149554886196746,0.43514091784949527
GVGW2O3PM9AQ342,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514880615440055,0.12400357378860893
J6VT8O44C6FLQZZ,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.03789574053616007,0.3528200818159115
UC46J866X7TM09U,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.777253494281401,0.4330841287262146
KD1AAO8EN0KBA4E,4045.8739546166853,284,5.6040314561255276,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,group6,group4,group8,group7,group1,group0,group1,group7,group3,group2,0.3859766132182676,0.6596230026542528,0.9076661231525023,6.440473202786127,1.0057281140471663,7.326204622364244,2.845013916768993,8.758531048390855,0.6827976608498928,2.3107930149852107,0.7565362135836105,1.307039308487989,2.4747675425028914,7.133432841255041,2.0724891562617778,6.995856493578469,0.8171256085757781,1.0243151744398316,4.556109835427571,4.208686605055574,rural,PLATEAUX,PLAINE DU MO,279.0,MARITIME,LOME COMMUNE,284.0,1.0,4.0,1,0.7083129655540623,0.4468347586108078
NIU9YV56ORX4NRL,5630.555777309308,285,2.1726699413131065,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,group4,group3,group6,group4,group2,group0,group1,group8,group2,group1,0.4927998082548678,0.5775651382285614,5.765537365533964,7.335250961360959,3.870833015147436,0.13913751960786858,1.7127077589536455,4.429331253254211,0.15963943416277426,3.79410662266771,1.5964481998941942,1.1101668146695496,1.2453965226512087,7.235062697752382,4.771642900036685,5.94159678362299,3.093168747903456,4.6465832331020644,0.15380060651429883,7.247054500819088,urban,SAVANES,DANYI,282.0,MARITIME,DANKPEN,153.0,0.0,5.0,1,0.5061869398995459,0.8472216462843829
4RIQKRXU16D55DB,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3643370235997382,0.7690673313634983
66ASDBPYY3OACRF,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32887891121190516,0.10377066315111638
MLVURASGD1CFUTK,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5120922315872602,0.7310046640899204
JBK0BU6DRXVELHE,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34577514738498416,0.9101421179818625
G3ABT7NAQGOOZSI,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24682632098541202,0.5115607297371175
1P3ZPG94ZELXZHF,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2140351738870182,0.8658160156017078
D0L77HRKNUZA5YV,3833.551916347046,292,1.5371911144136021,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,group4,group0,group3,group5,group2,group3,group0,group0,group4,group2,0.11489428406027424,0.7206784140973064,0.34639568891599737,1.1074496806455345,1.775708629773558,4.451860511838581,0.9124136067161499,1.058489934690606,0.26583990467610685,0.3290994630925076,1.6827992681456168,0.3208726265063788,4.32140203574654,4.307389011934085,6.603316045850639,7.576325381041523,1.055304671488912,6.243363418298029,3.8009098150367087,1.12558200907527,urban,KARA,AVE,124.0,SAVANES,KPENDJAL-OUEST,204.0,1.0,3.0,1,0.6120394583769705,0.08366406228741974
24V8E22N40KS6IB,5789.638552269347,293,4.837757135249422,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,group6,group1,group3,group2,group0,group1,group3,group1,group3,group2,0.8813291258824859,0.43631956916734926,4.286007188109477,4.066295603006301,0.901350989524214,1.3885239183420777,0.4635388482034857,5.797310139443375,2.3621588661817294,1.1447645413026324,1.7235739858081816,0.2422826914519951,2.114090155276763,0.5452974600455232,4.096205592045013,6.60413042843617,2.479403998028742,8.516915404508367,4.106019762800703,3.018953799283258,urban,MARITIME,BLITTA,331.0,CENTRALE,TONE,240.0,1.0,6.0,1,0.7929221218244488,0.3568430218694
TBA0B47LZKKUGA0,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1101351484005868,0.6827039149003703
8QZ9APWNBWACR33,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.07157488841298398,0.33068699568354054
TXRDVRWY53LRTF7,5432.122563715455,296,1.2565338638389847,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,group6,group4,group1,group1,group2,group0,group2,group2,group4,group0,0.5805646107642051,0.3597428105429926,3.274240436019019,2.727589496291608,3.405576935645424,1.7021964179662699,5.327600113555062,6.5821028844273535,2.890994499941585,3.8627381995354133,0.5159032427866013,1.5504837841253873,1.1252721956383283,3.903006630340535,0.32016826952799793,6.101137561311455,6.332009738104269,4.571297696815512,1.2590925602740544,4.932427895773483,rural,KARA,AGOU,22.0,SAVANES,GOLFE,356.0,1.0,10.0,1,0.2726609402743141,0.37597382748962715
TDM3DE8LM6LCB59,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5559101772619521,0.5611311300549362
VDBK7Y8Q82TQUTJ,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14420544720873096,0.8266396091295797
MUR67NLY7LGT2A7,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3332391470260304,0.17943174504085846
